"","NDI","site_no","SITE_CODE","STATION","mergeOn","lat","lon"
"416","1909",3.43833e+14,"","","3.43833E+14",33.5,-117.65
"417","1917",3.4384e+14,"","","3.4384E+14",33.5,-117.65
"418","1918",3.43841e+14,"","","3.43841E+14",33.5,-117.65
"419","1921",3.43859e+14,"","","3.43859E+14",33.5,-117.65
"420","1922",3.439e+14,"","","3.439E+14",33.5,-117.65
"421","1925",3.43901e+14,"","","3.43901E+14",33.5,-117.65
"422","1926",3.43903e+14,"","","3.43903E+14",33.5,-117.65
"423","1928",3.43909e+14,"","","3.43909E+14",33.5,-117.65
"424","1929",3.43914e+14,"","","3.43914E+14",33.5,-117.65
"425","1931",3.4392e+14,"","","3.4392E+14",33.5,-117.65
"426","1934",3.43925e+14,"","","3.43925E+14",33.5,-117.65
"427","1935",3.43926e+14,"","","3.43926E+14",33.5,-117.65
"428","1941",3.43929e+14,"","","3.43929E+14",33.5,-117.65
"429","1942",3.43932e+14,"","","3.43932E+14",33.5,-117.65
"430","1944",3.43935e+14,"","","3.43935E+14",33.5,-117.65
"431","1949",3.43939e+14,"","","3.43939E+14",33.5,-117.65
"432","1951",3.43941e+14,"","","3.43941E+14",33.5,-117.65
"433","1952",3.43942e+14,"","","3.43942E+14",33.5,-117.65
"434","1957",3.43943e+14,"","","3.43943E+14",33.5,-117.65
"435","1961",3.43944e+14,"","","3.43944E+14",33.5,-117.65
"436","1965",3.43946e+14,"","","3.43946E+14",33.5,-117.65
"437","1966",3.43947e+14,"","","3.43947E+14",33.5,-117.65
"438","1972",3.43949e+14,"","","3.43949E+14",33.5,-117.65
"439","1973",3.43951e+14,"","","3.43951E+14",33.5,-117.65
"440","1974",3.43952e+14,"","","3.43952E+14",33.5,-117.65
"441","1975",3.43953e+14,"","","3.43953E+14",33.5,-117.65
"442","1978",3.43956e+14,"","","3.43956E+14",33.5,-117.65
"443","1979",3.44e+14,"","","3.44E+14",33.5,-117.65
"444","1980",3.44001e+14,"","","3.44001E+14",33.5,-117.65
"445","1986",3.44004e+14,"","","3.44004E+14",33.5,-117.65
"446","1987",3.44005e+14,"","","3.44005E+14",33.5,-117.65
"447","1993",3.44008e+14,"","","3.44008E+14",33.5,-117.65
"448","1997",3.4401e+14,"","","3.4401E+14",33.5,-117.65
"449","1998",3.44017e+14,"","","3.44017E+14",33.5,-117.65
"450","1999",3.44021e+14,"","","3.44021E+14",33.5,-117.65
"451","2002",3.44025e+14,"","","3.44025E+14",33.5,-117.65
"452","2011",3.44029e+14,"","","3.44029E+14",33.5,-117.65
"453","2016",3.4403e+14,"","","3.4403E+14",33.5,-117.65
"454","2017",3.44031e+14,"","","3.44031E+14",33.5,-117.65
"455","2018",3.44033e+14,"","","3.44033E+14",33.5,-117.65
"456","2019",3.44035e+14,"","","3.44035E+14",33.5,-117.65
"457","2023",3.44041e+14,"","","3.44041E+14",33.5,-117.65
"458","2029",3.44044e+14,"","","3.44044E+14",33.5,-117.65
"459","2031",3.44048e+14,"","","3.44048E+14",33.5,-117.65
"460","2032",3.441e+14,"","","3.441E+14",33.5,-117.65
"461","2033",3.44101e+14,"","","3.44101E+14",33.5,-117.65
"462","2034",3.44104e+14,"","","3.44104E+14",33.5,-117.65
"463","2035",3.44109e+14,"","","3.44109E+14",33.5,-117.65
"464","2039",3.44114e+14,"","","3.44114E+14",33.5,-117.65
"465","2040",3.44115e+14,"","","3.44115E+14",33.5,-117.65
"466","2043",3.44119e+14,"","","3.44119E+14",33.5,-117.65
"467","2044",3.4412e+14,"","","3.4412E+14",33.5,-117.65
"468","2045",3.44122e+14,"","","3.44122E+14",33.5,-117.65
"469","2048",3.44124e+14,"","","3.44124E+14",33.5,-117.65
"470","2049",3.44126e+14,"","","3.44126E+14",33.5,-117.12
"471","2053",3.4414e+14,"","","3.4414E+14",33.5,-117.12
"472","2057",3.44147e+14,"","","3.44147E+14",33.5,-117.12
"473","2058",3.44151e+14,"","","3.44151E+14",33.5,-117.12
"474","2070",3.442e+14,"","","3.442E+14",33.5,-117.12
"475","2075",3.44219e+14,"","","3.44219E+14",33.5,-117.12
"476","2076",3.44221e+14,"","","3.44221E+14",33.5,-117.12
"477","2079",3.4423e+14,"","","3.4423E+14",33.5,-117.08
"478","2085",3.44248e+14,"","","3.44248E+14",33.5,-117.08
"479","2098",3.44303e+14,"","","3.44303E+14",33.5,-117.08
"480","2106",3.4431e+14,"","","3.4431E+14",33.5,-117.08
"481","2119",3.44338e+14,"","","3.44338E+14",33.5,-117.08
"482","2120",3.4434e+14,"","","3.4434E+14",33.5,-117.08
"483","2121",3.44342e+14,"","","3.44342E+14",33.5,-117.08
"484","2123",3.44346e+14,"","","3.44346E+14",33.5,-117.08
"485","2124",3.44348e+14,"","","3.44348E+14",33.5,-117.08
"486","2125",3.44354e+14,"","","3.44354E+14",33.5,-117.03
"487","2127",3.444e+14,"","","3.444E+14",33.5,-117.03
"488","2129",3.44403e+14,"","","3.44403E+14",33.5,-117.03
"489","2130",3.44405e+14,"","","3.44405E+14",33.5,-117.03
"490","2131",3.44416e+14,"","","3.44416E+14",33.5,-117.03
"491","2132",3.44418e+14,"","","3.44418E+14",33.5,-117.02
"492","2134",3.4442e+14,"","","3.4442E+14",33.5,-117.02
"493","2135",3.44425e+14,"","","3.44425E+14",33.5,-117.02
"494","2137",3.44434e+14,"","","3.44434E+14",33.5,-117.02
"495","2138",3.44436e+14,"","","3.44436E+14",33.5,-117.02
"496","2139",3.44441e+14,"","","3.44441E+14",33.5,-117.02
"497","2140",3.44443e+14,"","","3.44443E+14",33.5,-116.66
"498","2141",3.44454e+14,"","","3.44454E+14",33.51,-117.67
"499","2143",3.44457e+14,"","","3.44457E+14",33.51,-117.67
"500","2145",3.445e+14,"","","3.445E+14",33.51,-117.67
"501","2147",3.44509e+14,"","","3.44509E+14",33.51,-117.67
"502","2148",3.44512e+14,"","","3.44512E+14",33.51,-117.67
"503","2149",3.44513e+14,"","","3.44513E+14",33.51,-117.67
"504","2150",3.44517e+14,"","","3.44517E+14",33.51,-117.67
"505","2155",3.4452e+14,"","","3.4452E+14",33.51,-117.67
"506","2157",3.44521e+14,"","","3.44521E+14",33.51,-117.67
"507","2158",3.44523e+14,"","","3.44523E+14",33.51,-117.67
"508","2164",3.4453e+14,"","","3.4453E+14",33.51,-117.67
"509","2165",3.44532e+14,"","","3.44532E+14",33.51,-117.67
"510","2170",3.44534e+14,"","","3.44534E+14",33.51,-117.67
"511","2171",3.44535e+14,"","","3.44535E+14",33.51,-117.67
"512","2173",3.44541e+14,"","","3.44541E+14",33.51,-117.67
"513","2174",3.44542e+14,"","","3.44542E+14",33.51,-117.67
"514","2175",3.44544e+14,"","","3.44544E+14",33.51,-117.67
"515","2182",3.44546e+14,"","","3.44546E+14",33.51,-117.67
"516","2184",3.44547e+14,"","","3.44547E+14",33.51,-117.67
"517","2185",3.44548e+14,"","","3.44548E+14",33.51,-117.67
"518","2190",3.4455e+14,"","","3.4455E+14",33.51,-117.67
"519","2192",3.44551e+14,"","","3.44551E+14",33.51,-117.67
"520","2194",3.44554e+14,"","","3.44554E+14",33.51,-117.67
"521","2195",3.44557e+14,"","","3.44557E+14",33.51,-117.67
"522","2197",3.446e+14,"","","3.446E+14",33.51,-117.67
"523","2198",3.44603e+14,"","","3.44603E+14",33.51,-117.67
"524","2199",3.44607e+14,"","","3.44607E+14",33.51,-117.67
"525","2204",3.44609e+14,"","","3.44609E+14",33.51,-117.67
"526","2210",3.44613e+14,"","","3.44613E+14",33.51,-117.67
"527","2211",3.44614e+14,"","","3.44614E+14",33.51,-117.67
"528","2213",3.4462e+14,"","","3.4462E+14",33.51,-117.67
"529","2216",3.44623e+14,"","","3.44623E+14",33.51,-117.67
"530","2217",3.44624e+14,"","","3.44624E+14",33.51,-117.67
"531","2218",3.44626e+14,"","","3.44626E+14",33.51,-117.67
"532","2219",3.44628e+14,"","","3.44628E+14",33.51,-117.67
"533","2220",3.4463e+14,"","","3.4463E+14",33.51,-117.67
"534","2221",3.44632e+14,"","","3.44632E+14",33.51,-117.67
"535","2222",3.44633e+14,"","","3.44633E+14",33.51,-117.67
"536","2223",3.44635e+14,"","","3.44635E+14",33.51,-117.67
"537","2224",3.44636e+14,"","","3.44636E+14",33.51,-117.67
"538","2229",3.4464e+14,"","","3.4464E+14",33.51,-117.67
"539","2230",3.44641e+14,"","","3.44641E+14",33.51,-117.67
"540","2232",3.44643e+14,"","","3.44643E+14",33.51,-117.67
"541","2233",3.44645e+14,"","","3.44645E+14",33.51,-117.67
"542","2234",3.44647e+14,"","","3.44647E+14",33.51,-117.67
"543","2236",3.44652e+14,"","","3.44652E+14",33.51,-117.67
"544","2237",3.44657e+14,"","","3.44657E+14",33.51,-117.67
"545","2239",3.44658e+14,"","","3.44658E+14",33.51,-117.67
"546","2240",3.44659e+14,"","","3.44659E+14",33.51,-117.67
"547","2241",3.447e+14,"","","3.447E+14",33.51,-117.67
"548","2242",3.44701e+14,"","","3.44701E+14",33.51,-117.67
"549","2244",3.44714e+14,"","","3.44714E+14",33.51,-117.67
"550","2245",3.44715e+14,"","","3.44715E+14",33.51,-117.67
"551","2247",3.44722e+14,"","","3.44722E+14",33.51,-117.67
"552","2249",3.44725e+14,"","","3.44725E+14",33.51,-117.67
"553","2250",3.44727e+14,"","","3.44727E+14",33.51,-117.67
"554","2253",3.44729e+14,"","","3.44729E+14",33.51,-117.67
"555","2254",3.44733e+14,"","","3.44733E+14",33.51,-117.67
"556","2256",3.44736e+14,"","","3.44736E+14",33.51,-117.67
"557","2257",3.44742e+14,"","","3.44742E+14",33.51,-117.67
"558","2258",3.44747e+14,"","","3.44747E+14",33.51,-117.67
"559","2259",3.44751e+14,"","","3.44751E+14",33.51,-117.67
"560","2261",3.44755e+14,"","","3.44755E+14",33.51,-117.67
"561","2265",3.448e+14,"","","3.448E+14",33.51,-117.67
"562","2268",3.4481e+14,"","","3.4481E+14",33.51,-117.67
"563","2269",3.44812e+14,"","","3.44812E+14",33.51,-117.67
"564","2270",3.44814e+14,"","","3.44814E+14",33.51,-117.67
"565","2271",3.44817e+14,"","","3.44817E+14",33.51,-117.67
"566","2273",3.44818e+14,"","","3.44818E+14",33.51,-117.67
"567","2274",3.44819e+14,"","","3.44819E+14",33.51,-117.67
"568","2276",3.44825e+14,"","","3.44825E+14",33.51,-117.67
"569","2277",3.44828e+14,"","","3.44828E+14",33.51,-117.67
"570","2278",3.44833e+14,"","","3.44833E+14",33.51,-117.67
"571","2284",3.44834e+14,"","","3.44834E+14",33.51,-117.67
"572","2289",3.44835e+14,"","","3.44835E+14",33.51,-117.67
"573","2291",3.44836e+14,"","","3.44836E+14",33.51,-117.67
"574","2295",3.44841e+14,"","","3.44841E+14",33.51,-117.67
"575","2296",3.44843e+14,"","","3.44843E+14",33.51,-117.67
"576","2297",3.44844e+14,"","","3.44844E+14",33.51,-117.67
"577","2299",3.44848e+14,"","","3.44848E+14",33.51,-117.67
"578","2300",3.44849e+14,"","","3.44849E+14",33.51,-117.67
"579","2301",3.44858e+14,"","","3.44858E+14",33.51,-117.67
"580","2312",3.4491e+14,"","","3.4491E+14",33.51,-117.67
"581","2314",3.44911e+14,"","","3.44911E+14",33.51,-117.67
"582","2315",3.44913e+14,"","","3.44913E+14",33.51,-117.67
"583","2317",3.44915e+14,"","","3.44915E+14",33.51,-117.67
"584","2318",3.44917e+14,"","","3.44917E+14",33.51,-117.67
"585","2319",3.44921e+14,"","","3.44921E+14",33.51,-117.67
"586","2324",3.44922e+14,"","","3.44922E+14",33.51,-117.67
"587","2327",3.44923e+14,"","","3.44923E+14",33.51,-117.64
"588","2331",3.44927e+14,"","","3.44927E+14",33.51,-117.64
"589","2335",3.44932e+14,"","","3.44932E+14",33.51,-117.64
"590","2342",3.44933e+14,"","","3.44933E+14",33.51,-117.64
"591","2366",3.44938e+14,"","","3.44938E+14",33.51,-117.64
"592","2368",3.4494e+14,"","","3.4494E+14",33.51,-117.64
"593","2371",3.44947e+14,"","","3.44947E+14",33.51,-117.64
"594","2372",3.44948e+14,"","","3.44948E+14",33.51,-117.64
"595","2375",3.44954e+14,"","","3.44954E+14",33.51,-117.64
"596","2377",3.45e+14,"","","3.45E+14",33.51,-117.64
"597","2380",3.45001e+14,"","","3.45001E+14",33.51,-117.64
"598","2381",3.45003e+14,"","","3.45003E+14",33.51,-117.64
"599","2383",3.45006e+14,"","","3.45006E+14",33.51,-117.64
"600","2384",3.45014e+14,"","","3.45014E+14",33.51,-117.64
"601","2385",3.45016e+14,"","","3.45016E+14",33.51,-117.64
"602","2387",3.45017e+14,"","","3.45017E+14",33.51,-117.64
"603","2388",3.45019e+14,"","","3.45019E+14",33.51,-117.64
"604","2390",3.45023e+14,"","","3.45023E+14",33.51,-117.64
"605","2391",3.45024e+14,"","","3.45024E+14",33.51,-117.64
"606","2395",3.45028e+14,"","","3.45028E+14",33.51,-117.64
"607","2398",3.45035e+14,"","","3.45035E+14",33.51,-117.64
"608","2400",3.4504e+14,"","","3.4504E+14",33.51,-117.64
"609","2401",3.45042e+14,"","","3.45042E+14",33.51,-117.64
"610","2406",3.45052e+14,"","","3.45052E+14",33.51,-117.64
"611","2408",3.45053e+14,"","","3.45053E+14",33.51,-117.64
"612","2409",3.45056e+14,"","","3.45056E+14",33.51,-117.64
"613","2414",3.45059e+14,"","","3.45059E+14",33.51,-117.64
"614","2416",3.451e+14,"","","3.451E+14",33.51,-117.64
"615","2420",3.45104e+14,"","","3.45104E+14",33.51,-117.64
"616","2421",3.45105e+14,"","","3.45105E+14",33.51,-117.64
"617","2423",3.45112e+14,"","","3.45112E+14",33.51,-117.64
"618","2426",3.45116e+14,"","","3.45116E+14",33.51,-117.64
"619","2427",3.45119e+14,"","","3.45119E+14",33.51,-117.64
"620","2428",3.45122e+14,"","","3.45122E+14",33.51,-117.64
"621","2434",3.45126e+14,"","","3.45126E+14",33.51,-117.64
"622","2436",3.45127e+14,"","","3.45127E+14",33.51,-117.64
"623","2437",3.45129e+14,"","","3.45129E+14",33.51,-117.64
"624","2439",3.4514e+14,"","","3.4514E+14",33.51,-117.64
"625","2440",3.45142e+14,"","","3.45142E+14",33.51,-117.64
"626","2442",3.45143e+14,"","","3.45143E+14",33.51,-117.64
"627","2443",3.45144e+14,"","","3.45144E+14",33.51,-117.64
"628","2444",3.45145e+14,"","","3.45145E+14",33.51,-117.64
"629","2448",3.45148e+14,"","","3.45148E+14",33.51,-117.64
"630","2449",3.45152e+14,"","","3.45152E+14",33.51,-117.64
"631","2450",3.45153e+14,"","","3.45153E+14",33.51,-117.64
"632","2451",3.45154e+14,"","","3.45154E+14",33.51,-117.64
"633","2454",3.45158e+14,"","","3.45158E+14",33.51,-117.64
"634","2455",3.45201e+14,"","","3.45201E+14",33.51,-117.64
"635","2457",3.45202e+14,"","","3.45202E+14",33.51,-117.64
"636","2461",3.45205e+14,"","","3.45205E+14",33.51,-117.64
"637","2465",3.45209e+14,"","","3.45209E+14",33.51,-117.64
"638","2466",3.4521e+14,"","","3.4521E+14",33.51,-117.64
"639","2472",3.45212e+14,"","","3.45212E+14",33.51,-117.64
"640","2477",3.45224e+14,"","","3.45224E+14",33.51,-117.64
"641","2484",3.45226e+14,"","","3.45226E+14",33.51,-117.64
"642","2487",3.4523e+14,"","","3.4523E+14",33.51,-117.64
"643","2488",3.45231e+14,"","","3.45231E+14",33.51,-117.64
"644","2490",3.45237e+14,"","","3.45237E+14",33.51,-117.64
"645","2492",3.45241e+14,"","","3.45241E+14",33.51,-117.64
"646","2499",3.45245e+14,"","","3.45245E+14",33.51,-117.64
"647","2501",3.45248e+14,"","","3.45248E+14",33.51,-117.64
"648","2511",3.45252e+14,"","","3.45252E+14",33.51,-117.64
"649","2523",3.453e+14,"","","3.453E+14",33.51,-117.64
"650","2525",3.45302e+14,"","","3.45302E+14",33.51,-117.64
"651","2530",3.45314e+14,"","","3.45314E+14",33.51,-117.64
"652","2531",3.45316e+14,"","","3.45316E+14",33.51,-117.64
"653","2534",3.45325e+14,"","","3.45325E+14",33.51,-117.64
"654","2535",3.45326e+14,"","","3.45326E+14",33.51,-117.64
"655","2542",3.45333e+14,"","","3.45333E+14",33.51,-117.64
"656","2544",3.45337e+14,"","","3.45337E+14",33.51,-117.64
"657","2548",3.45339e+14,"","","3.45339E+14",33.51,-117.64
"658","2556",3.45344e+14,"","","3.45344E+14",33.51,-117.64
"659","2566",3.45351e+14,"","","3.45351E+14",33.51,-117.64
"660","2571",3.45352e+14,"","","3.45352E+14",33.51,-117.64
"661","2580",3.45359e+14,"","","3.45359E+14",33.51,-117.64
"662","2583",3.45401e+14,"","","3.45401E+14",33.51,-117.64
"663","2598",3.45405e+14,"","","3.45405E+14",33.51,-117.64
"664","2602",3.45406e+14,"","","3.45406E+14",33.51,-117.64
"665","2604",3.45407e+14,"","","3.45407E+14",33.51,-117.64
"666","2609",3.45413e+14,"","","3.45413E+14",33.51,-117.64
"667","2621",3.4542e+14,"","","3.4542E+14",33.51,-117.64
"668","2623",3.45422e+14,"","","3.45422E+14",33.51,-117.64
"669","2627",3.45423e+14,"","","3.45423E+14",33.51,-117.64
"670","2629",3.45426e+14,"","","3.45426E+14",33.51,-117.64
"671","2631",3.45428e+14,"","","3.45428E+14",33.51,-117.64
"672","2632",3.45431e+14,"","","3.45431E+14",33.51,-117.64
"673","2633",3.45433e+14,"","","3.45433E+14",33.51,-117.64
"674","2638",3.45438e+14,"","","3.45438E+14",33.51,-117.64
"675","2640",3.45441e+14,"","","3.45441E+14",33.51,-117.64
"676","2643",3.45446e+14,"","","3.45446E+14",33.51,-117.64
"677","2649",3.45449e+14,"","","3.45449E+14",33.51,-117.64
"678","2651",3.45455e+14,"","","3.45455E+14",33.51,-117.64
"679","2652",3.45458e+14,"","","3.45458E+14",33.51,-117.64
"680","2655",3.45459e+14,"","","3.45459E+14",33.51,-117.64
"681","2658",3.45503e+14,"","","3.45503E+14",33.51,-117.64
"682","2659",3.45504e+14,"","","3.45504E+14",33.51,-117.64
"683","2664",3.45516e+14,"","","3.45516E+14",33.51,-117.64
"684","2667",3.45518e+14,"","","3.45518E+14",33.51,-117.64
"685","2668",3.4552e+14,"","","3.4552E+14",33.51,-117.64
"686","2672",3.45523e+14,"","","3.45523E+14",33.51,-117.64
"687","2676",3.45533e+14,"","","3.45533E+14",33.51,-117.64
"688","2678",3.45534e+14,"","","3.45534E+14",33.51,-117.64
"689","2682",3.45538e+14,"","","3.45538E+14",33.51,-117.64
"690","2688",3.45541e+14,"","","3.45541E+14",33.51,-117.64
"691","2694",3.45542e+14,"","","3.45542E+14",33.51,-117.64
"692","2697",3.45546e+14,"","","3.45546E+14",33.51,-117.64
"693","2698",3.45548e+14,"","","3.45548E+14",33.51,-117.64
"694","2708",3.45552e+14,"","","3.45552E+14",33.51,-117.64
"695","2712",3.45558e+14,"","","3.45558E+14",33.51,-117.64
"696","2713",3.456e+14,"","","3.456E+14",33.51,-117.64
"697","2715",3.45602e+14,"","","3.45602E+14",33.51,-117.64
"698","2716",3.45603e+14,"","","3.45603E+14",33.51,-117.64
"699","2717",3.45604e+14,"","","3.45604E+14",33.51,-117.64
"700","2722",3.45606e+14,"","","3.45606E+14",33.51,-117.15
"701","2724",3.45609e+14,"","","3.45609E+14",33.51,-117.15
"702","2730",3.45611e+14,"","","3.45611E+14",33.51,-117.15
"703","2733",3.45615e+14,"","","3.45615E+14",33.51,-117.15
"704","2737",3.45616e+14,"","","3.45616E+14",33.51,-117.15
"705","2742",3.45619e+14,"","","3.45619E+14",33.51,-116.16
"706","2744",3.4562e+14,"","","3.4562E+14",33.51,-116.16
"707","2746",3.45621e+14,"","","3.45621E+14",33.52,-117.03
"708","2748",3.45624e+14,"","","3.45624E+14",33.52,-117.03
"709","2755",3.45631e+14,"","","3.45631E+14",33.52,-117.03
"710","2759",3.4564e+14,"","","3.4564E+14",33.52,-116.79
"711","2761",3.45642e+14,"","","3.45642E+14",33.52,-116.66
"712","2765",3.45644e+14,"","","3.45644E+14",33.52,-116.66
"713","2769",3.45657e+14,"","","3.45657E+14",33.53,-117.19
"714","2770",3.45659e+14,"","","3.45659E+14",33.53,-117.19
"715","2772",3.45703e+14,"","","3.45703E+14",33.53,-117.19
"716","2776",3.45709e+14,"","","3.45709E+14",33.53,-117.19
"717","2779",3.45712e+14,"","","3.45712E+14",33.53,-117.19
"718","2780",3.45718e+14,"","","3.45718E+14",33.53,-117.15
"719","2782",3.4573e+14,"","","3.4573E+14",33.53,-117.15
"720","2785",3.45733e+14,"","","3.45733E+14",33.53,-117.15
"721","2787",3.45747e+14,"","","3.45747E+14",33.53,-117.15
"722","2788",3.45748e+14,"","","3.45748E+14",33.53,-117.15
"723","2789",3.4575e+14,"","","3.4575E+14",33.53,-117.15
"724","2790",3.45751e+14,"","","3.45751E+14",33.53,-117.08
"725","2791",3.45752e+14,"","","3.45752E+14",33.53,-117.08
"726","2794",3.45757e+14,"","","3.45757E+14",33.53,-117.08
"727","2797",3.458e+14,"","","3.458E+14",33.53,-117.08
"728","2799",3.45808e+14,"","","3.45808E+14",33.53,-117.08
"729","2808",3.45819e+14,"","","3.45819E+14",33.53,-117.08
"730","2812",3.45823e+14,"","","3.45823E+14",33.53,-116.08
"731","2816",3.45829e+14,"","","3.45829E+14",33.53,-116.08
"732","2817",3.45838e+14,"","","3.45838E+14",33.53,-116.08
"733","2822",3.45841e+14,"","","3.45841E+14",33.54,-117.2
"734","2824",3.45842e+14,"","","3.45842E+14",33.54,-117.2
"735","2826",3.4585e+14,"","","3.4585E+14",33.54,-117.2
"736","2829",3.45851e+14,"","","3.45851E+14",33.54,-117.2
"737","2830",3.45856e+14,"","","3.45856E+14",33.54,-117.2
"738","2834",3.45905e+14,"","","3.45905E+14",33.54,-117.2
"739","2837",3.45914e+14,"","","3.45914E+14",33.54,-117.2
"740","2842",3.45921e+14,"","","3.45921E+14",33.54,-117.2
"741","2846",3.4595e+14,"","","3.4595E+14",33.54,-117.2
"742","2847",3.45951e+14,"","","3.45951E+14",33.54,-117.07
"743","2848",3.45955e+14,"","","3.45955E+14",33.54,-117.07
"744","2851",3.45959e+14,"","","3.45959E+14",33.54,-117.07
"745","2854",3.50002e+14,"","","3.50002E+14",33.54,-117.07
"746","2855",3.50007e+14,"","","3.50007E+14",33.54,-117.07
"747","2856",3.50012e+14,"","","3.50012E+14",33.54,-117.07
"748","2857",3.50015e+14,"","","3.50015E+14",33.54,-117.04
"749","2858",3.50019e+14,"","","3.50019E+14",33.54,-117.04
"750","2859",3.50022e+14,"","","3.50022E+14",33.54,-117.04
"751","2864",3.50035e+14,"","","3.50035E+14",33.54,-117.04
"752","2867",3.50036e+14,"","","3.50036E+14",33.54,-117.04
"753","2869",3.50039e+14,"","","3.50039E+14",33.54,-117.04
"754","2871",3.50048e+14,"","","3.50048E+14",33.54,-117.04
"755","2872",3.50049e+14,"","","3.50049E+14",33.54,-117.04
"756","2875",3.50053e+14,"","","3.50053E+14",33.54,-117.04
"757","2877",3.50055e+14,"","","3.50055E+14",33.54,-116.03
"758","2878",3.50105e+14,"","","3.50105E+14",33.55,-117.22
"759","2880",3.50107e+14,"","","3.50107E+14",33.55,-117.22
"760","2881",3.50113e+14,"","","3.50113E+14",33.55,-117.22
"761","2882",3.50126e+14,"","","3.50126E+14",33.55,-117.22
"762","2886",3.50135e+14,"","","3.50135E+14",33.55,-117.22
"763","2888",3.50212e+14,"","","3.50212E+14",33.55,-117.22
"764","2889",3.50214e+14,"","","3.50214E+14",33.55,-117.22
"765","2892",3.5023e+14,"","","3.5023E+14",33.55,-116.65
"766","2893",3.50232e+14,"","","3.50232E+14",33.55,-116.12
"767","2895",3.50255e+14,"","","3.50255E+14",33.56,-117.23
"768","2897",3.50318e+14,"","","3.50318E+14",33.56,-117.23
"769","2898",3.50323e+14,"","","3.50323E+14",33.56,-117.23
"770","2900",3.50359e+14,"","","3.50359E+14",33.56,-117.23
"771","2902",3.50411e+14,"","","3.50411E+14",33.56,-117.23
"772","2904",3.50505e+14,"","","3.50505E+14",33.56,-117.23
"773","2906",3.50602e+14,"","","3.50602E+14",33.56,-117.23
"774","2907",3.50616e+14,"","","3.50616E+14",33.56,-116.69
"775","2908",3.50623e+14,"","","3.50623E+14",33.56,-116.17
"776","2909",3.50626e+14,"","","3.50626E+14",33.57,-116.64
