"","NDI","mergeOn","lat","lon"
"617","2423","3.45112E+14",33.51,-117.64
"618","2426","3.45116E+14",33.51,-117.64
"619","2427","3.45119E+14",33.51,-117.64
"620","2428","3.45122E+14",33.51,-117.64
"621","2434","3.45126E+14",33.51,-117.64
"622","2436","3.45127E+14",33.51,-117.64
"623","2437","3.45129E+14",33.51,-117.64
"624","2439","3.4514E+14",33.51,-117.64
"625","2440","3.45142E+14",33.51,-117.64
"626","2442","3.45143E+14",33.51,-117.64
"627","2443","3.45144E+14",33.51,-117.64
"628","2444","3.45145E+14",33.51,-117.64
"629","2448","3.45148E+14",33.51,-117.64
"630","2449","3.45152E+14",33.51,-117.64
"631","2450","3.45153E+14",33.51,-117.64
"632","2451","3.45154E+14",33.51,-117.64
"633","2454","3.45158E+14",33.51,-117.64
"634","2455","3.45201E+14",33.51,-117.64
"635","2457","3.45202E+14",33.51,-117.64
"636","2461","3.45205E+14",33.51,-117.64
"637","2465","3.45209E+14",33.51,-117.64
"638","2466","3.4521E+14",33.51,-117.64
"639","2472","3.45212E+14",33.51,-117.64
"640","2477","3.45224E+14",33.51,-117.64
"641","2484","3.45226E+14",33.51,-117.64
"642","2487","3.4523E+14",33.51,-117.64
"643","2488","3.45231E+14",33.51,-117.64
"644","2490","3.45237E+14",33.51,-117.64
"645","2492","3.45241E+14",33.51,-117.64
"646","2499","3.45245E+14",33.51,-117.64
"647","2501","3.45248E+14",33.51,-117.64
"648","2511","3.45252E+14",33.51,-117.64
"649","2523","3.453E+14",33.51,-117.64
"650","2525","3.45302E+14",33.51,-117.64
"651","2530","3.45314E+14",33.51,-117.64
"652","2531","3.45316E+14",33.51,-117.64
"653","2534","3.45325E+14",33.51,-117.64
"654","2535","3.45326E+14",33.51,-117.64
"655","2542","3.45333E+14",33.51,-117.64
"656","2544","3.45337E+14",33.51,-117.64
"657","2548","3.45339E+14",33.51,-117.64
"658","2556","3.45344E+14",33.51,-117.64
"659","2566","3.45351E+14",33.51,-117.64
"660","2571","3.45352E+14",33.51,-117.64
"661","2580","3.45359E+14",33.51,-117.64
"662","2583","3.45401E+14",33.51,-117.64
"663","2598","3.45405E+14",33.51,-117.64
"664","2602","3.45406E+14",33.51,-117.64
"665","2604","3.45407E+14",33.51,-117.64
"666","2609","3.45413E+14",33.51,-117.64
"667","2621","3.4542E+14",33.51,-117.64
"668","2623","3.45422E+14",33.51,-117.64
"669","2627","3.45423E+14",33.51,-117.64
"670","2629","3.45426E+14",33.51,-117.64
"671","2631","3.45428E+14",33.51,-117.64
"672","2632","3.45431E+14",33.51,-117.64
"673","2633","3.45433E+14",33.51,-117.64
"674","2638","3.45438E+14",33.51,-117.64
"675","2640","3.45441E+14",33.51,-117.64
"676","2643","3.45446E+14",33.51,-117.64
"677","2649","3.45449E+14",33.51,-117.64
"678","2651","3.45455E+14",33.51,-117.64
"679","2652","3.45458E+14",33.51,-117.64
"680","2655","3.45459E+14",33.51,-117.64
"681","2658","3.45503E+14",33.51,-117.64
"682","2659","3.45504E+14",33.51,-117.64
"683","2664","3.45516E+14",33.51,-117.64
"684","2667","3.45518E+14",33.51,-117.64
"685","2668","3.4552E+14",33.51,-117.64
"686","2672","3.45523E+14",33.51,-117.64
"687","2676","3.45533E+14",33.51,-117.64
"688","2678","3.45534E+14",33.51,-117.64
"689","2682","3.45538E+14",33.51,-117.64
"690","2688","3.45541E+14",33.51,-117.64
"691","2694","3.45542E+14",33.51,-117.64
"692","2697","3.45546E+14",33.51,-117.64
"693","2698","3.45548E+14",33.51,-117.64
"694","2708","3.45552E+14",33.51,-117.64
"695","2712","3.45558E+14",33.51,-117.64
"696","2713","3.456E+14",33.51,-117.64
"697","2715","3.45602E+14",33.51,-117.64
"698","2716","3.45603E+14",33.51,-117.64
"699","2717","3.45604E+14",33.51,-117.64
"700","2722","3.45606E+14",33.51,-117.15
"701","2724","3.45609E+14",33.51,-117.15
"702","2730","3.45611E+14",33.51,-117.15
"703","2733","3.45615E+14",33.51,-117.15
"704","2737","3.45616E+14",33.51,-117.15
"705","2742","3.45619E+14",33.51,-116.16
"706","2744","3.4562E+14",33.51,-116.16
"707","2746","3.45621E+14",33.52,-117.03
"708","2748","3.45624E+14",33.52,-117.03
"709","2755","3.45631E+14",33.52,-117.03
"710","2759","3.4564E+14",33.52,-116.79
"711","2761","3.45642E+14",33.52,-116.66
"712","2765","3.45644E+14",33.52,-116.66
"713","2769","3.45657E+14",33.53,-117.19
"714","2770","3.45659E+14",33.53,-117.19
"715","2772","3.45703E+14",33.53,-117.19
"716","2776","3.45709E+14",33.53,-117.19
"717","2779","3.45712E+14",33.53,-117.19
"718","2780","3.45718E+14",33.53,-117.15
"719","2782","3.4573E+14",33.53,-117.15
"720","2785","3.45733E+14",33.53,-117.15
"721","2787","3.45747E+14",33.53,-117.15
"722","2788","3.45748E+14",33.53,-117.15
"723","2789","3.4575E+14",33.53,-117.15
"724","2790","3.45751E+14",33.53,-117.08
"725","2791","3.45752E+14",33.53,-117.08
"726","2794","3.45757E+14",33.53,-117.08
"727","2797","3.458E+14",33.53,-117.08
"728","2799","3.45808E+14",33.53,-117.08
"729","2808","3.45819E+14",33.53,-117.08
"730","2812","3.45823E+14",33.53,-116.08
"731","2816","3.45829E+14",33.53,-116.08
"732","2817","3.45838E+14",33.53,-116.08
"733","2822","3.45841E+14",33.54,-117.2
"734","2824","3.45842E+14",33.54,-117.2
"735","2826","3.4585E+14",33.54,-117.2
"736","2829","3.45851E+14",33.54,-117.2
"737","2830","3.45856E+14",33.54,-117.2
"738","2834","3.45905E+14",33.54,-117.2
"739","2837","3.45914E+14",33.54,-117.2
"740","2842","3.45921E+14",33.54,-117.2
"741","2846","3.4595E+14",33.54,-117.2
"742","2847","3.45951E+14",33.54,-117.07
"743","2848","3.45955E+14",33.54,-117.07
"744","2851","3.45959E+14",33.54,-117.07
"745","2854","3.50002E+14",33.54,-117.07
"746","2855","3.50007E+14",33.54,-117.07
"747","2856","3.50012E+14",33.54,-117.07
"748","2857","3.50015E+14",33.54,-117.04
"749","2858","3.50019E+14",33.54,-117.04
"750","2859","3.50022E+14",33.54,-117.04
"751","2864","3.50035E+14",33.54,-117.04
"752","2867","3.50036E+14",33.54,-117.04
"753","2869","3.50039E+14",33.54,-117.04
"754","2871","3.50048E+14",33.54,-117.04
"755","2872","3.50049E+14",33.54,-117.04
"756","2875","3.50053E+14",33.54,-117.04
"757","2877","3.50055E+14",33.54,-116.03
"758","2878","3.50105E+14",33.55,-117.22
"759","2880","3.50107E+14",33.55,-117.22
"760","2881","3.50113E+14",33.55,-117.22
"761","2882","3.50126E+14",33.55,-117.22
"762","2886","3.50135E+14",33.55,-117.22
"763","2888","3.50212E+14",33.55,-117.22
"764","2889","3.50214E+14",33.55,-117.22
"765","2892","3.5023E+14",33.55,-116.65
"766","2893","3.50232E+14",33.55,-116.12
"767","2895","3.50255E+14",33.56,-117.23
"768","2897","3.50318E+14",33.56,-117.23
"769","2898","3.50323E+14",33.56,-117.23
"770","2900","3.50359E+14",33.56,-117.23
"771","2902","3.50411E+14",33.56,-117.23
"772","2904","3.50505E+14",33.56,-117.23
"773","2906","3.50602E+14",33.56,-117.23
"774","2907","3.50616E+14",33.56,-116.69
"775","2908","3.50623E+14",33.56,-116.17
"776","2909","3.50626E+14",33.57,-116.64
"777","2910","3.50637E+14",33.57,-116.63
"778","2911","3.50705E+14",33.57,-116.16
"779","2912","3.50737E+14",33.57,-116.16
"780","2914","3.50828E+14",33.57,-116.16
"781","2915","3.50918E+14",33.57,-116.16
"782","2916","3.50919E+14",33.57,-116.16
"783","2917","3.50929E+14",33.57,-116.16
"784","2920","3.50933E+14",33.57,-116.16
"785","2922","3.51019E+14",33.57,-116.16
"786","2924","3.5102E+14",33.57,-115.99
"787","2925","3.51054E+14",33.57,-115.99
"788","2929","3.511E+14",33.57,-115.99
"789","2931","3.51104E+14",33.58,-116.71
"790","2932","3.51107E+14",33.58,-116.08
"791","2935","3.51128E+14",33.59,-116.12
"792","2937","3.51131E+14",33.6,-116.19
"793","2938","3.51153E+14",33.6,-116.05
"794","2939","3.51154E+14",33.6,-116.03
"795","2940","3.51226E+14",33.6,-116.03
"796","2943","3.51304E+14",33.6,-116.03
"797","2944","3.51336E+14",33.6,-116.03
"798","2950","3.51347E+14",33.6,-116.03
"799","2951","3.51415E+14",33.61,-116.22
"800","2954","3.51416E+14",33.62,-116.1
"801","2957","3.51418E+14",33.63,-117.34
"802","2958","3.51441E+14",33.63,-117.34
"803","2965","3.51505E+14",33.63,-117.3
"804","2968","3.51514E+14",33.63,-116.27
"805","2972","3.51523E+14",33.63,-116.18
"806","2979","3.51527E+14",33.64,-117.34
"807","2981","3.51533E+14",33.64,-117.29
"808","2988","3.51539E+14",33.64,-116.23
"809","2996","3.51556E+14",33.64,-116.23
"810","2998","3.51558E+14",33.64,-116.14
"811","2999","3.51559E+14",33.65,-117.34
"812","3003","3.5161E+14",33.65,-117.34
"813","3009","3.51619E+14",33.65,-116.38
"814","3010","3.5162E+14",33.65,-116.38
"815","3012","3.51621E+14",33.65,-116.27
"816","3013","3.51638E+14",33.65,-116.27
"817","3016","3.51643E+14",33.65,-116.22
"818","3020","3.51659E+14",33.65,-116.22
"819","3023","3.51714E+14",33.65,-116.2
"820","3025","3.51716E+14",33.65,-116.2
"821","3029","3.51738E+14",33.66,-117.1
"822","3030","3.51741E+14",33.67,-117.96
"823","3031","3.51759E+14",33.67,-117.96
"824","3034","3.51801E+14",33.67,-117.96
"825","3038","3.51811E+14",33.67,-117.96
"826","3040","3.51817E+14",33.67,-117.96
"827","3041","3.51824E+14",33.67,-117.96
"828","3042","3.51828E+14",33.67,-117.96
"829","3045","3.51838E+14",33.67,-117.96
"830","3047","3.51904E+14",33.67,-117.96
"831","3050","3.51948E+14",33.67,-117.96
"832","3051","3.52058E+14",33.67,-117.96
"833","3052","3.52101E+14",33.67,-117.96
"834","3053","3.52109E+14",33.67,-117.96
"835","3054","3.52112E+14",33.67,-117.96
"836","3055","3.52137E+14",33.67,-117.96
"837","3057","3.52144E+14",33.67,-117.96
"838","3062","3.52149E+14",33.67,-117.96
"839","3063","3.52207E+14",33.67,-117.96
"840","3065","3.52209E+14",33.67,-117.96
"841","3066","3.52306E+14",33.67,-117.96
"842","3067","3.52354E+14",33.67,-117.96
"843","3068","3.52436E+14",33.67,-117.96
"844","3070","3.5245E+14",33.67,-117.96
"845","3072","3.5253E+14",33.67,-117.96
"846","3074","3.52535E+14",33.67,-117.96
"847","3075","3.52556E+14",33.67,-117.96
"848","3077","3.52806E+14",33.67,-117.96
"849","3079","3.53049E+14",33.67,-117.96
"850","3084","3.53707E+14",33.67,-117.96
"851","3085","3.5383E+14",33.67,-117.96
"852","3087","3.54048E+14",33.67,-117.96
"853","3091","3.54141E+14",33.67,-117.96
"854","3092","3.54327E+14",33.67,-117.96
"855","3093","3.54726E+14",33.67,-117.96
"856","3094","3.55325E+14",33.67,-117.96
"857","3095","3.5575E+14",33.67,-117.96
"858","3096","3.55832E+14",33.67,-117.96
"859","3097","3.55933E+14",33.67,-117.96
"860","3098","3.60024E+14",33.67,-117.96
"861","3099","3.60302E+14",33.67,-117.96
"862","3101","3.60633E+14",33.67,-117.96
"863","3102","3.6071E+14",33.67,-117.96
"864","3103","3.60719E+14",33.67,-117.96
"865","3106","3.60831E+14",33.67,-117.96
"866","3107","3.60856E+14",33.67,-117.96
"867","3108","3.60939E+14",33.67,-117.96
"868","3109","3.61003E+14",33.67,-117.96
"869","3110","3.61334E+14",33.67,-117.96
"870","3111","3.61338E+14",33.67,-117.96
"871","3112","3.61422E+14",33.67,-117.96
"872","3113","3.61519E+14",33.67,-117.96
"873","3114","3.61717E+14",33.67,-117.96
"874","3118","3.61905E+14",33.67,-117.96
"875","3119","3.61935E+14",33.67,-117.96
"876","3120","3.61948E+14",33.67,-117.96
"877","3121","3.62017E+14",33.67,-117.96
"878","3122","3.621E+14",33.67,-117.96
"879","3123","3.62314E+14",33.67,-117.96
"880","3124","3.62325E+14",33.67,-117.96
"881","3126","3.62417E+14",33.67,-117.96
"882","3128","3.62525E+14",33.67,-117.96
"883","3130","3.626E+14",33.67,-117.96
"884","3132","3.628E+14",33.67,-117.96
"885","3133","3.62815E+14",33.67,-117.96
"886","3134","3.62921E+14",33.67,-117.96
"887","3137","3.63E+14",33.67,-117.96
"888","3138","3.63029E+14",33.67,-117.96
"889","3139","3.631E+14",33.67,-117.96
"890","3140","3.63106E+14",33.67,-117.96
"891","3143","3.633E+14",33.67,-117.96
"892","3144","3.63308E+14",33.67,-117.96
"893","3145","3.63316E+14",33.67,-117.96
"894","3146","3.63317E+14",33.67,-117.96
"895","3147","3.63325E+14",33.67,-117.96
"896","3148","3.634E+14",33.67,-117.96
"897","3149","3.63403E+14",33.67,-117.96
"898","3152","3.63418E+14",33.67,-117.96
"899","3154","3.635E+14",33.67,-117.96
"900","3155","3.63507E+14",33.67,-117.96
"901","3156","3.63531E+14",33.67,-117.96
"902","3157","3.63608E+14",33.67,-117.96
"903","3159","3.63645E+14",33.67,-117.96
"904","3162","3.637E+14",33.67,-117.96
"905","3163","3.63712E+14",33.67,-117.96
"906","3164","3.63726E+14",33.67,-117.96
"907","3165","3.638E+14",33.67,-117.96
"908","3166","3.63806E+14",33.67,-117.96
"909","3168","3.63808E+14",33.67,-117.96
"910","3169","3.639E+14",33.67,-117.96
"911","3173","3.63922E+14",33.67,-117.96
"912","3175","3.63923E+14",33.67,-117.96
"913","3176","3.63924E+14",33.67,-117.96
"914","3178","3.63951E+14",33.67,-117.96
"915","3179","3.63953E+14",33.67,-117.96
"916","3180","3.64E+14",33.67,-117.96
"917","3181","3.64024E+14",33.67,-117.96
"918","3182","3.641E+14",33.67,-117.96
"919","3183","3.64112E+14",33.67,-117.96
"920","3184","3.64117E+14",33.67,-117.96
"921","3186","3.642E+14",33.67,-117.96
"922","3190","3.64255E+14",33.67,-117.96
"923","3195","3.64258E+14",33.67,-117.96
"924","3199","3.64259E+14",33.67,-117.96
"925","3202","3.643E+14",33.67,-117.96
"926","3205","3.64316E+14",33.67,-117.96
"927","3211","3.64339E+14",33.67,-117.96
"928","3212","3.64356E+14",33.67,-117.96
"929","3213","3.64358E+14",33.67,-117.96
"930","3214","3.644E+14",33.67,-117.96
"931","3215","3.64422E+14",33.67,-117.96
"932","3216","3.64424E+14",33.67,-117.96
"933","3219","3.64457E+14",33.67,-117.96
"934","3220","3.645E+14",33.67,-117.96
"935","3222","3.64536E+14",33.67,-117.96
"936","3225","3.646E+14",33.67,-117.96
"937","3228","3.64601E+14",33.67,-117.96
"938","3233","3.64807E+14",33.67,-117.96
"939","3234","3.649E+14",33.67,-117.96
"940","3236","3.65016E+14",33.67,-117.96
"941","3237","3.65045E+14",33.67,-117.96
"942","3239","3.651E+14",33.67,-117.96
"943","3240","3.65123E+14",33.67,-117.96
"944","3241","3.652E+14",33.67,-117.96
"945","3242","3.6522E+14",33.67,-117.96
"946","3243","3.653E+14",33.67,-117.96
"947","3244","3.65318E+14",33.67,-117.96
"948","3250","3.65329E+14",33.67,-117.96
"949","3252","3.654E+14",33.67,-117.96
"950","3253","3.65418E+14",33.67,-117.96
"951","3254","3.65439E+14",33.67,-117.96
"952","3255","3.65516E+14",33.67,-117.96
"953","3256","3.65541E+14",33.67,-117.96
"954","3257","3.656E+14",33.67,-117.96
"955","3259","3.657E+14",33.67,-117.96
"956","3260","3.65709E+14",33.67,-117.96
"957","3261","3.65722E+14",33.67,-117.96
"958","3264","3.65943E+14",33.67,-117.96
"959","3266","3.7E+14",33.67,-117.96
"960","3267","3.70039E+14",33.67,-117.96
"961","3268","3.70046E+14",33.67,-117.96
"962","3272","3.70145E+14",33.67,-117.96
"963","3273","3.7015E+14",33.67,-117.96
"964","3276","3.702E+14",33.67,-117.96
"965","3279","3.704E+14",33.67,-117.96
"966","3280","3.70456E+14",33.67,-117.96
"967","3281","3.705E+14",33.67,-117.96
"968","3284","3.70618E+14",33.67,-117.96
"969","3285","3.70632E+14",33.67,-117.96
"970","3288","3.707E+14",33.67,-117.96
"971","3289","3.708E+14",33.67,-117.96
"972","3293","3.70835E+14",33.67,-117.96
"973","3296","3.709E+14",33.67,-117.96
"974","3297","3.714E+14",33.67,-117.96
"975","3298","3.71548E+14",33.67,-117.96
"976","3299","3.71651E+14",33.67,-117.96
"977","3302","3.71832E+14",33.67,-117.96
"978","3305","3.71835E+14",33.67,-117.96
"979","3306","3.721E+14",33.67,-117.96
"980","3309","3.72205E+14",33.67,-117.96
"981","3311","3.72207E+14",33.67,-117.96
"982","3317","3.72316E+14",33.67,-117.96
"983","3320","3.72323E+14",33.67,-117.96
"984","3330","3.72412E+14",33.67,-117.96
"985","3331","3.72545E+14",33.67,-117.96
"986","3338","3.72602E+14",33.67,-117.96
"987","3339","3.72617E+14",33.67,-117.96
"988","3340","3.72742E+14",33.67,-117.96
"989","3344","3.73021E+14",33.67,-117.96
"990","3345","3.73114E+14",33.67,-117.96
"991","3346","3.73227E+14",33.67,-117.96
"992","3348","3.7324E+14",33.67,-117.96
"993","3350","3.73321E+14",33.67,-117.96
"994","3351","3.73329E+14",33.67,-117.96
"995","3353","3.73341E+14",33.67,-117.96
"996","3357","3.73343E+14",33.67,-117.96
"997","3358","3.73345E+14",33.67,-117.96
"998","3359","3.73347E+14",33.67,-117.96
"999","3360","3.73348E+14",33.67,-117.96
"1000","3364","3.73349E+14",33.67,-117.96
"1001","3370","3.73403E+14",33.67,-117.96
"1002","3371","3.73404E+14",33.67,-117.96
"1003","3374","3.73409E+14",33.67,-117.96
"1004","3375","3.73418E+14",33.67,-117.96
"1005","3376","3.73421E+14",33.67,-117.96
"1006","3378","3.73447E+14",33.67,-117.96
"1007","3382","3.73448E+14",33.67,-117.96
"1008","3383","3.7345E+14",33.67,-117.96
"1009","3389","3.73457E+14",33.67,-117.96
"1010","3391","3.73514E+14",33.67,-117.96
"1011","3392","3.73517E+14",33.67,-117.96
"1012","3398","3.73543E+14",33.67,-117.96
"1013","3403","3.73601E+14",33.67,-117.96
"1014","3404","3.7362E+14",33.67,-117.96
"1015","3405","3.73638E+14",33.67,-117.96
"1016","3406","3.73646E+14",33.67,-117.96
"1017","3407","3.73648E+14",33.67,-117.96
"1018","3408","3.7365E+14",33.67,-117.96
"1019","3409","3.73654E+14",33.67,-117.96
"1020","3410","3.737E+14",33.67,-117.96
"1021","3414","3.73702E+14",33.67,-117.96
"1022","3415","3.73707E+14",33.67,-117.96
"1023","3416","3.73708E+14",33.67,-117.96
"1024","3420","3.73729E+14",33.67,-117.96
"1025","3422","3.73739E+14",33.67,-117.96
"1026","3423","3.73742E+14",33.67,-117.96
"1027","3424","3.73745E+14",33.67,-117.96
"1028","3427","3.73754E+14",33.67,-117.96
"1029","3429","3.73759E+14",33.67,-117.96
"1030","3432","3.73818E+14",33.67,-117.96
"1031","3433","3.73845E+14",33.67,-117.96
"1032","3436","3.73846E+14",33.67,-117.96
"1033","3437","3.73847E+14",33.67,-117.96
"1034","3438","3.73849E+14",33.67,-117.96
"1035","3440","3.73904E+14",33.67,-117.96
"1036","3443","3.73906E+14",33.67,-117.96
"1037","3444","3.73907E+14",33.67,-117.96
"1038","3445","3.73912E+14",33.67,-117.96
"1039","3447","3.73918E+14",33.67,-117.96
"1040","3448","3.73924E+14",33.67,-117.96
"1041","3451","3.73929E+14",33.67,-117.96
"1042","3453","3.7393E+14",33.67,-117.96
"1043","3454","3.73934E+14",33.67,-117.96
"1044","3456","3.74E+14",33.67,-117.96
"1045","3461","3.74004E+14",33.67,-117.96
"1046","3477","3.7404E+14",33.67,-117.96
"1047","3478","3.74043E+14",33.67,-117.96
"1048","3479","3.74045E+14",33.67,-117.96
"1049","3483","3.74048E+14",33.67,-117.96
"1050","3484","3.741E+14",33.67,-117.96
"1051","3486","3.74107E+14",33.67,-117.96
"1052","3487","3.74108E+14",33.67,-117.96
"1053","3496","3.74113E+14",33.67,-117.96
"1054","3499","3.74115E+14",33.67,-117.96
"1055","3503","3.74124E+14",33.67,-117.96
"1056","3506","3.74133E+14",33.67,-117.96
"1057","3510","3.74148E+14",33.67,-117.96
"1058","3511","3.74151E+14",33.67,-117.96
"1059","3512","3.74157E+14",33.67,-117.96
"1060","3515","3.7421E+14",33.67,-117.96
"1061","3518","3.74221E+14",33.67,-117.96
"1062","3519","3.74249E+14",33.67,-117.96
"1063","3520","3.743E+14",33.67,-117.96
"1064","3521","3.74307E+14",33.67,-117.96
"1065","3522","3.74327E+14",33.67,-117.96
"1066","3523","3.7442E+14",33.67,-117.96
"1067","3526","3.74448E+14",33.67,-117.96
"1068","3527","3.74511E+14",33.67,-117.96
"1069","3528","3.74524E+14",33.67,-117.96
"1070","3529","3.7462E+14",33.67,-117.96
"1071","3530","3.74635E+14",33.67,-117.96
"1072","3533","3.74733E+14",33.67,-117.96
"1073","3534","3.74754E+14",33.67,-117.96
"1074","3536","3.749E+14",33.67,-117.96
"1075","3537","3.74902E+14",33.67,-117.96
"1076","3539","3.74915E+14",33.67,-117.96
"1077","3540","3.75001E+14",33.67,-117.96
"1078","3541","3.75052E+14",33.67,-117.96
"1079","3542","3.751E+14",33.67,-117.96
"1080","3543","3.75126E+14",33.67,-117.96
"1081","3544","3.75147E+14",33.67,-117.96
"1082","3549","3.75429E+14",33.67,-117.96
"1083","3550","3.7545E+14",33.67,-117.96
"1084","3551","3.75452E+14",33.67,-117.96
"1085","3552","3.7551E+14",33.67,-117.96
"1086","3553","3.75545E+14",33.67,-117.96
"1087","3555","3.75702E+14",33.67,-117.96
"1088","3558","3.75735E+14",33.67,-117.96
"1089","3561","3.75803E+14",33.67,-117.75
"1090","3562","3.75805E+14",33.67,-117.75
"1091","3566","3.75807E+14",33.67,-117.75
"1092","3567","3.75938E+14",33.67,-117.75
"1093","3569","3.75944E+14",33.67,-117.75
"1094","3573","3.80004E+14",33.67,-117.75
"1095","3576","3.80017E+14",33.67,-117.75
"1096","3580","3.80031E+14",33.67,-117.75
"1097","3581","3.80035E+14",33.67,-117.75
"1098","3582","3.80056E+14",33.67,-117.75
"1099","3584","3.80106E+14",33.67,-117.75
"1100","3585","3.80118E+14",33.67,-117.75
"1101","3586","3.80123E+14",33.67,-117.75
"1102","3587","3.80127E+14",33.67,-117.75
"1103","3588","3.80136E+14",33.67,-117.75
"1104","3589","3.8014E+14",33.67,-117.75
"1105","3590","3.80147E+14",33.67,-117.75
"1106","3593","3.80201E+14",33.67,-117.75
"1107","3597","3.80209E+14",33.67,-117.75
"1108","3601","3.80212E+14",33.67,-117.74
"1109","3605","3.80239E+14",33.67,-117.74
"1110","3606","3.80244E+14",33.67,-117.74
"1111","3607","3.80302E+14",33.67,-117.74
"1112","3608","3.80315E+14",33.67,-117.74
"1113","3609","3.80316E+14",33.67,-117.74
"1114","3615","3.80357E+14",33.67,-117.74
