STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
01N04E36Q001M,378861N1214818W001,Middle River Barrier well 2W screen 61-81 ft bgs       ,MRL-2W              ,37.88605556,-121.48183333,NAD83     ,01      ,6.9,,01      ,San Joaquin,5-022.15,Tracy,81.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01N04E36Q001M,"01N04E36Q001M is part of a well cluster.  Other wells in the cluster are 01N04E36Q002,3,4M."
01N04E36Q002M,378849N1214822W001,Middle River Barrier well 3W screen 14-34 ft bgs       ,MRL-3W              ,37.88486111,-121.48216667,NAD83     ,01      ,-1.0,,01      ,San Joaquin,5-022.15,Tracy,34.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01N04E36Q002M,"01N04E36Q002M is part of a well cluster.  Other wells in the cluster are 01N04E36Q001,3,4M."
01N04E36Q003M,378860N1214819W001,Middle River Barrier well 2 screen 10-20 ft bgs        ,MLNO-2              ,37.88602778,-121.48191667,NAD83     ,01      ,8.6,,01      ,San Joaquin,5-022.15,Tracy,20.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01N04E36Q003M,"01N04E36Q003M is part of a well cluster.  Other wells in the cluster are 01N04E36Q001,2,4M."
01N04E36Q004M,378850N1214820W001,Middle River Barrier well 1 screen 10-20 ft bgs        ,MLNO-1              ,37.88502778,-121.482,NAD83     ,01      ,15.9,,01      ,San Joaquin,5-022.15,Tracy,20.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01N04E36Q004M,"01N04E36Q004M is part of a well cluster.  Other wells in the cluster are 01N04E36Q001,2,3M."
01S04E28F001M,378186N1215443W001,Grant Line Canal Barrier well 2W screen 10-25 ft bgs   ,GLWL-2W             ,37.81855556,-121.54433333,NAD83     ,01      ,16.1,,01      ,San Joaquin,5-022.15,Tracy,25.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S04E28F001M,"01S04E28F001M is part of a well cluster.  Other wells in the cluster are 01S04E28F002,3,4M."
01S04E28F002M,378204N1215444W001,Grant Line Canal Barrier well 1W screen 74-89 ft bgs   ,GLWL-1W             ,37.82041667,-121.54444444,NAD83     ,01      ,2.2,,01      ,San Joaquin,5-022.15,Tracy,89.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S04E28F002M,"01S04E28F002M is part of a well cluster.  Other wells in the cluster are 01S04E28F001,3,4M."
01S04E28F003M,378186N1215438W001,Grant Line Canal Barrier well 1 screen 15-25 ft bgs    ,GLNO-1              ,37.81855556,-121.54380556,NAD83     ,01      ,15.4,,01      ,San Joaquin,5-022.15,Tracy,25.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S04E28F003M,"01S04E28F003M is part of a well cluster.  Other wells in the cluster are 01S04E28F001,2,4M."
01S04E28F004M,378203N1215436W001,Grant Line Canal Barrier well 2 screen 15-25 ft bgs    ,GLNO-2              ,37.82033333,-121.54361111,NAD83     ,01      ,19.3,,01      ,San Joaquin,5-022.15,Tracy,25.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S04E28F004M,"01S04E28F004M is part of a well cluster.  Other wells in the cluster are 01S04E28F001,2,3M."
01S04E28P001M,378108N1215426W001,Old River at Tracy Barrier well 5W screen 36-51 ft bgs ,ORL-5W              ,37.81083333,-121.54263889,NAD83     ,01      ,6.7,,01      ,San Joaquin,5-022.15,Tracy,51.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S04E28P001M,"01S04E28P001M is part of a well cluster.  Other wells in the cluster are 01S04E28P002,3,4M."
01S04E28P002M,378103N1215449W001,Old River at Tracy Barrier well 1W screen 86-106 ft bgs,ORL-1W              ,37.81030556,-121.54488889,NAD83     ,01      ,13.7,,01      ,San Joaquin,5-022.15,Tracy,106.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S04E28P002M,"01S04E28P002M is part of a well cluster.  Other wells in the cluster are 01S04E28P001,3,4M."
01S04E28P003M,378105N1215422W001,Old River at Tracy Barrier well 4 screen 10-20 ft bgs  ,OLNO-4              ,37.8105,-121.54219444,NAD83     ,01      ,16.9,,01      ,San Joaquin,5-022.15,Tracy,20.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S04E28P003M,"01S04E28P003M is part of a well cluster.  Other wells in the cluster are 01S04E28P001,2,4M."
01S04E28P004M,378097N1215428W001,Old River at Tracy Barrier well 3 screen 10-20 ft bgs  ,OLNO-3              ,37.80969444,-121.54277778,NAD83     ,01      ,14.1,,01      ,San Joaquin,5-022.15,Tracy,20.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S04E28P004M,"01S04E28P004M is part of a well cluster.  Other wells in the cluster are 01S04E28P001,2,3M."
01S06E09E001M,378600N1213200W001,Upper Roberts Island Well 3A screen 12-17 ft bgs       ,UR-3A               ,37.86251731,-121.32102875,NAD83     ,02      ,8.93,,01      ,San Joaquin,5-022.15,Tracy,17.0,Observation,Single Well,E068067,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S06E09E001M,01S06E09E001M is part of a well cluster.  The other well in the cluster is 01S06E09E002M.
01S06E09E002M,378000N1213200W004,Upper Roberts Island Well 3B screen 15-20 ft bgs       ,UR-3B               ,37.86251189,-121.32158937,NAD83     ,02      ,6.51,,01      ,San Joaquin,5-022.15,Tracy,20.0,Observation,Single Well,E068069,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S06E09E002M,01S06E09E002M is part of a well cluster.  The other well in the cluster is 01S06E09E001M.
01S06E16D002M,378500N1213200W001,Upper Roberts Island Well 2A screen 12-17 ft bgs       ,UR-2A               ,37.85137325,-121.32365659,NAD83     ,02      ,11.67,,01      ,San Joaquin,5-022.15,Tracy,20.0,Observation,Single Well,E068065,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S06E16D002M,01S06E16D002M is part of a well cluster.  The other well in the cluster is 01S06E16D003M.
01S06E16D003M,378500N1213200W002,Upper Roberts Island Well 2B screen 14-19 ft bgs       ,UR-2B               ,37.85122454,-121.324648,NAD83     ,02      ,11.25,,01      ,San Joaquin,5-022.15,Tracy,21.0,Observation,Single Well,E068066,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S06E16D003M,01S06E16D003M is part of a well cluster.  The other well in the cluster is 01S06E16D002M.
01S06E29R001M,378000N1213200W001,Upper Roberts Island Well 1A screen 23-28 ft bgs       ,UR-1A               ,37.81110136,-121.32564733,NAD83     ,02      ,15.383,,01      ,San Joaquin,5-022.15,Tracy,28.0,Observation,Single Well,E068067,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S06E29R001M,"01S06E29R001M is part of a well cluster.  Other wells in the cluster are 01S06E29R002,3M."
01S06E29R002M,378000N1213200W002,Upper Roberts Island Well 1B screen 20-25 ft bgs       ,UR-1B               ,37.81260856,-121.3256613,NAD83     ,02      ,15.363,,01      ,San Joaquin,5-022.15,Tracy,25.0,Observation,Single Well,E068068,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S06E29R002M,"01S06E29R002M is part of a well cluster.  Other wells in the cluster are 01S06E29R001,3M."
01S06E29R003M,378000N1213200W003,Upper Roberts Island Well 1C screen 35-40 ft bgs       ,UR-1C               ,37.81306824,-121.32579517,NAD83     ,02      ,15.333,,01      ,San Joaquin,5-022.15,Tracy,40.0,Observation,Single Well,E068064,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=01S06E29R003M,"01S06E29R003M is part of a well cluster.  Other wells in the cluster are 01S06E29R001,2M."
05N03E09L001M,382902N1216473W001,Prospect Island Well 5A screen 27.9-37.9 ft bgs        ,PI-5A               ,38.29020604,-121.64733086,NAD83     ,01      ,17.61,,01      ,Solano,5-021.66,Solano,43.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E09L001M,05N03E09L001M is part of a well cluster.  Other well in the cluster is 05N03E09L002M.
05N03E09L002M,382902N1216474W001,Prospect Island Well 5B screen 67.5-77.5 ft bgs        ,PI-5B               ,38.29019763,-121.64736277,NAD83     ,01      ,17.97,,01      ,Solano,5-021.66,Solano,82.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E09L002M,05N03E09L002M is part of a well cluster.  Other well in the cluster is 05N03E09L001M.
05N03E15F001M,382797N1216324W001,Ryer Island (RD 501) Well 99-7 screen 33-38 ft bgs     ,Ryer MW-7           ,38.27965087,-121.63236835,NAD83     ,01      ,-1.76,,01      ,Solano,5-021.66,Solano,40.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E15F001M,05N03E15F001M is part of a well cluster.  Other well in the cluster is 05N03E15F002M.
05N03E15F002M,382796N1216324W001,Ryer Island (RD 501) Well 99-8 screen 9-14 ft bgs      ,Ryer MW-8           ,38.27964821,-121.63238779,NAD83     ,01      ,-1.62,,01      ,Solano,5-021.66,Solano,15.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E15F002M,05N03E15F002M is part of a well cluster.  Other well in the cluster is 05N03E15F001M.
05N03E15P001M,382728N1216299W001,Ryer Island (RD 501) Well 99-5 screen 33-38 ft bgs     ,Ryer MW-5           ,38.27280057,-121.62985774,NAD83     ,01      ,-2.91,,01      ,Solano,5-021.66,Solano,40.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E15P001M,05N03E15P001M is part of a well cluster.  Other well in the cluster is 05N03E15P002M.
05N03E15P002M,382728N1216299W002,Ryer Island (RD 501) Well 99-6 screen 8-13 ft bgs      ,Ryer MW-6           ,38.27280145,-121.62988366,NAD83     ,01      ,-3.17,,01      ,Solano,5-021.66,Solano,15.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E15P002M,05N03E15P002M is part of a well cluster.  Other well in the cluster is 05N03E15P001M.
05N03E16A001M,382845N1216419W001,Ryer Island (RD 501) Well 99-9 screen 33-38 ft bgs     ,Ryer MW-9           ,38.28453651,-121.64187693,NAD83     ,01      ,-1.73,,01      ,Solano,5-021.66,Solano,40.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16A001M,05N03E16A001M is part of a well cluster.  Other well in the cluster is 05N03E16A002M.
05N03E16A002M,382845N1216419W002,Ryer Island (RD 501) Well 99-10 screen 8-13 ft bgs     ,Ryer MW-10          ,38.28453651,-121.64187693,NAD83     ,01      ,-1.26,,01      ,Solano,5-021.66,Solano,14.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16A002M,05N03E16A002M is part of a well cluster.  Other well in the cluster is 05N03E16A001M.
05N03E16B001M,382847N1216443W001,Prospect Island Well 6A screen 16.2-26.2 ft bgs        ,PI-6A               ,38.28471043,-121.64425711,NAD83     ,01      ,16.41,,01      ,Solano,5-021.66,Solano,31.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16B001M,05N03E16B001M is part of a well cluster.  Other well in the cluster is 05N03E16B002M.
05N03E16B002M,382847N1216443W002,Prospect Island Well 6B screen 45.8-55.8 ft bgs        ,PI-6B               ,38.28473692,-121.64425299,NAD83     ,01      ,16.45,,01      ,Solano,5-021.66,Solano,61.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16B002M,05N03E16B002M is part of a well cluster.  Other well in the cluster is 05N03E16B001M.
05N03E16H001M,382789N1216403W001,Prospect Island Well 7A screen 12.4-22.4 ft bgs        ,PI-7A               ,38.27892112,-121.6403016,NAD83     ,01      ,15.87,,01      ,Solano,5-021.66,Solano,27.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16H001M,05N03E16H001M is part of a well cluster.  Other well in the cluster is 05N03E16H002M.
05N03E16H002M,382789N1216403W002,Prospect Island Well 7B screen 46.8-56.8 ft bgs        ,PI-7B               ,38.27893819,-121.64032833,NAD83     ,01      ,15.94,,01      ,Solano,5-021.66,Solano,62.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16H002M,05N03E16H002M is part of a well cluster.  Other well in the cluster is 05N03E16H001M.
05N03E16J001M,382742N1216399W001,Ryer Island (RD 501) Well 99-3 screen 34-39 ft bgs     ,Ryer MW-3           ,38.27417177,-121.63988802,NAD83     ,01      ,0.93,,01      ,Solano,5-021.66,Solano,40.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16J001M,05N03E16J001M is part of a well cluster.  Other well in the cluster is 05N03E16J002M.
05N03E16J002M,382742N1216399W002,Ryer Island (RD 501) Well 99-4 screen 8-13 ft bgs      ,Ryer MW-4           ,38.27417072,-121.63990616,NAD83     ,01      ,0.82,,01      ,Solano,5-021.66,Solano,15.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16J002M,05N03E16J002M is part of a well cluster.  Other well in the cluster is 05N03E16J001M.
05N03E16R001M,382711N1216419W001,Ryer Island (RD 501) Well 99-11 screen 53-58 ft bgs    ,Ryer MW-11          ,38.2711299,-121.64191448,NAD83     ,01      ,27.11,,01      ,Solano,5-021.66,Solano,60.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16R001M,None
05N03E16R002M,382727N1216424W001,Prospect Island Well 8A screen 12-22 ft bgs            ,PI-8A               ,38.27267165,-121.64241576,NAD83     ,01      ,15.7,,01      ,Solano,5-021.66,Solano,27.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16R002M,05N03E16R002M is part of a well cluster.  Other well in the cluster is 05N03E16R003M.
05N03E16R003M,382727N1216424W002,Prospect Island Well 8B screen 46.3-56.3 ft bgs        ,PI-8B               ,38.2726972,-121.64239963,NAD83     ,01      ,15.85,,01      ,Solano,5-021.66,Solano,61.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E16R003M,05N03E16R003M is part of a well cluster.  Other well in the cluster is 05N03E16R002M.
05N03E20B001M,382703N1216613W001,Prospect Island Well 3A screen 12.1-22.1 ft bgs        ,PI-3A               ,38.27028472,-121.66134915,NAD83     ,01      ,13.85,,01      ,Solano,5-021.66,Solano,27.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E20B001M,05N03E20B001M is part of a well cluster.  Other wells in the cluster are 05N03E20B002M and 05N03E20B003M.
05N03E20B002M,382703N1216613W002,Prospect Island Well 3B screen 42.3-52.3 ft bgs        ,PI-3B               ,38.27031076,-121.66134034,NAD83     ,01      ,13.99,,01      ,Solano,5-021.66,Solano,57.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E20B002M,05N03E20B002M is part of a well cluster.  Other wells in the cluster are 05N03E20B001M and 05N03E20B003M.
05N03E20B003M,382703N1216613W003,Prospect Island Well 3C screen 84.2-94.2 ft bgs        ,PI-3C               ,38.27032465,-121.66133658,NAD83     ,01      ,13.96,,01      ,Solano,5-021.66,Solano,99.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E20B003M,05N03E20B003M is part of a well cluster.  Other wells in the cluster are 05N03E20B001M and 05N03E20B002M.
05N03E21G001M,382665N1216429W001,Prospect Island Well 9A screen 11.2-21.2 ft bgs        ,PI-9A               ,38.26652,-121.6429347,NAD83     ,01      ,15.34,,01      ,Solano,5-021.66,Solano,26.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E21G001M,05N03E21G001M is part of a well cluster.  Other wells in the cluster are 05N03E21G002M and 05N03E21G003M.
05N03E21G002M,382665N1216429W002,Prospect Island Well 9B screen 45.7-55.7 ft bgs        ,PI-9B               ,38.2665424,-121.64291408,NAD83     ,01      ,15.33,,01      ,Solano,5-021.66,Solano,61.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E21G002M,05N03E21G002M is part of a well cluster.  Other wells in the cluster are 05N03E21G001M and 05N03E21G003M.
05N03E21G003M,382666N1216429W001,Prospect Island Well 9C screen 83.5-93.5 ft bgs        ,PI-9C               ,38.26656228,-121.64289534,NAD83     ,01      ,15.33,,01      ,Solano,5-021.66,Solano,98.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E21G003M,05N03E21G003M is part of a well cluster.  Other wells in the cluster are 05N03E21G001M and 05N03E21G002M.
05N03E21H001M,382657N1216408W001,Ryer Island (RD 501) Well 99-1 screen 33-38 ft bgs     ,Ryer MW-1           ,38.26574339,-121.64080961,NAD83     ,01      ,0.21,,01      ,Solano,5-021.66,Solano,40.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E21H001M,05N03E21H001M is part of a well cluster.  Other well in the cluster is 05N03E21H002M.
05N03E21H002M,382657N1216408W002,Ryer Island (RD 501) Well 99-2 screen 5-10 ft bgs      ,Ryer MW-2           ,38.26574339,-121.64080961,NAD83     ,01      ,0.36,,01      ,Solano,5-021.66,Solano,14.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E21H002M,05N03E21H002M is part of a well cluster.  Other well in the cluster is 05N03E21H001M.
05N03E21L001M,382623N1216503W001,Prospect Island Well 10A screen 18-28 ft bgs           ,PI-10A              ,38.26230448,-121.65030442,NAD83     ,01      ,14.79,,01      ,Solano,5-021.66,Solano,33.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E21L001M,05N03E21L001M is part of a well cluster.  Other well in the cluster is 05N03E21L002M.
05N03E21L002M,382623N1216503W002,Prospect Island Well 10B screen 45.5-55.5 ft bgs       ,PI-10B              ,38.26230426,-121.65026937,NAD83     ,01      ,14.85,,01      ,Solano,5-021.66,Solano,60.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E21L002M,05N03E21L002M is part of a well cluster.  Other well in the cluster is 05N03E21L001M.
05N03E29A001M,382531N1216567W001,Prospect Island Well 1A screen 13.1-23.1 ft bgs        ,PI-1A               ,38.25305822,-121.65674016,NAD83     ,01      ,14.81,,01      ,Solano,5-021.66,Solano,28.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E29A001M,05N03E29A001M is part of a well cluster.  Other well in the cluster is 05N03E29A002M.
05N03E29A002M,382531N1216567W002,Prospect Island Well 1B screen 60.7-70.7 ft bgs        ,PI-1B               ,38.25307107,-121.65671031,NAD83     ,01      ,14.79,,01      ,Solano,5-021.66,Solano,76.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E29A002M,05N03E29A002M is part of a well cluster.  Other well in the cluster is 05N03E29A001M.
05N03E29C001M,382532N1216665W001,Prospect Island Well 2A screen 8.3-18.3 ft bgs         ,PI-2A               ,38.25323585,-121.66649661,NAD83     ,01      ,12.95,,01      ,Solano,5-021.66,Solano,23.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E29C001M,05N03E29C001M is part of a well cluster.  Other well in the cluster is 05N03E29C002M.
05N03E29C002M,382533N1216665W001,Prospect Island Well 2B screen 49.6-59.6 ft bgs        ,PI-2B               ,38.25325886,-121.66651141,NAD83     ,01      ,12.85,,01      ,Solano,5-021.66,Solano,64.0,Observation,Single Well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=05N03E29C002M,05N03E29C002M is part of a well cluster.  Other well in the cluster is 05N03E29C001M.
07N02E35D001M,384159N1217303W001,RD 2068 Well 1A shallow screen 28-38 ft bgs            ,RD2068 MW-1A shallow,38.4159,-121.7303,NAD83     ,02      ,33.0,,03      ,Colusa,5-021.66,Solano,43.0,Observation,Part of a nested/multi-completion well,726965A,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=07N02E35D001M,"07N02E35D001M is part of a nested well.  Other wells in the nest are 07N02E35D002,3M."
07N02E35D002M,384159N1217303W002,RD 2068 Well 1B middle screen 213-238 ft bgs           ,RD2068 MW-1B middle ,38.4159,-121.7303,NAD83     ,02      ,33.0,,03      ,Colusa,5-021.66,Solano,243.0,Observation,Part of a nested/multi-completion well,726965B,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=07N02E35D002M,"07N02E35D002M is part of a nested well.  Other wells in the nest are 07N02E35D001,3M."
07N02E35D003M,384159N1217303W003,RD 2068 Well 1C deep screen 430-440 ft bgs             ,RD2068 MW-1C deep   ,38.4159,-121.7303,NAD83     ,02      ,33.0,,03      ,Colusa,5-021.66,Solano,445.0,Observation,Part of a nested/multi-completion well,726965C,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=07N02E35D003M,"07N02E35D003M is part of a nested well.  Other wells in the nest are 07N02E35D001,2M."
09N03E08C001M,386464N1216675W001,Conaway Land Subsidence Well shallow scrn 80-90 ft bgs ,CON P1 shallow      ,38.646422,-121.667487,NAD83     ,01      ,27.5,,01      ,Yolo,5-021.67,Yolo,90.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=09N03E08C001M,"09N03E08C001M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C002,3M.  The other well in the cluster is 09N03E08C004M."
09N03E08C002M,386464N1216675W002,Conaway Subsidence Well mid-shallow scrn 140-150 ft bgs,CON P2 mid-shallow  ,38.646422,-121.667487,NAD83     ,01      ,27.5,,01      ,Yolo,5-021.67,Yolo,150.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=09N03E08C002M,"09N03E08C002M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C001,3M.  The other well in the cluster is 09N03E08C004M."
09N03E08C003M,386464N1216675W003,Conaway Subsidence Well mid-deep screen 240-280 ft bgs ,CON P3 middle-deep  ,38.646422,-121.667487,NAD83     ,01      ,27.5,,01      ,Yolo,5-021.67,Yolo,280.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=09N03E08C003M,"09N03E08C003M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C001,2M.  The other well in the cluster is 09N03E08C004M."
09N03E08C004M,386464N1216675W004,Conaway Extensometer screen 535-545 depth 716 ft bgs   ,CON Ext and P4 deep ,38.64643,-121.667384,NAD83     ,01      ,27.5,,01      ,Yolo,5-021.67,Yolo,545.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=09N03E08C004M,"09N03E08C004M is the extensometer and part of a well cluster.  Other wells in the cluster are 09N03E08C001,2,3M (nested well)."
09N04E20N001M,386062N1215602W001,Sacramento Bypass Monitoring Well - Shallow            ,Sac Bypass Shallow  ,38.606329,-121.560173,NAD83     ,02      ,21.49,,01      ,Yolo,5-021.67,Yolo,100.0,Observation,Part of a nested/multi-completion well,474405,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=09N04E20N001M,"09N04E20N001M (shallow) is part of a dual completion monitoring well.  The other well (deep) has a SWN of 09N04E20N002M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
09N04E20N002M,386062N1215602W002,Sacramento Bypass Monitoring Well - Deep               ,Sac Bypass Deep     ,38.606329,-121.560173,NAD83     ,02      ,21.49,,01      ,Yolo,5-021.67,Yolo,170.0,Observation,Part of a nested/multi-completion well,474405,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=09N04E20N002M,"09N04E20N002M (Deep) is part of a dual completion monitoring well.  The other well (Shallow) has a SWN of 09N04E20N001M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
09N07E02G001M,386650N1211776W001,Glenn Drive Well Screen 70-100 ft bgs                  ,Glenn Drive Well    ,38.665,-121.1776,NAD83     ,01      ,177.32,,01      ,Sacramento,5-021.65,South American,101.0,Observation,Single Well,1099176,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=09N07E02G001M,Single Completion Well
10N04E27R002M,386864N1215222W001,"American Basin Well 3 deep scrn 745-755,975-985 ft bgs ",AB-3 Deep           ,38.6869,-121.5221,NAD83     ,02      ,27.34,,01      ,Sacramento,5-021.64,North American,995.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=10N04E27R002M,"10N04E27R002M is part of a nested well.  Other wells in the nest are 10N04E27R003,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E27R003M,386864N1215222W002,American Basin Well 3 middle screen 470-490 ft bgs     ,AB-3 Middle         ,38.6869,-121.5221,NAD83     ,02      ,27.34,,01      ,Sacramento,5-021.64,North American,500.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=10N04E27R003M,"10N04E27R003M is part of a nested well.  Other wells in the nest are 10N04E27R002,4M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
10N04E27R004M,386864N1215222W003,American Basin Well 3 shallow screen 190-210 ft bgs    ,AB-3 Shallow        ,38.6869,-121.5221,NAD83     ,02      ,27.34,,01      ,Sacramento,5-021.64,North American,220.0,Observation,Part of a nested/multi-completion well,,http://wdl.water.ca.gov/waterdatalibrary/docs/Hydstra/index.cfm?site=10N04E27R004M,"10N04E27R004M is part of a nested well.  Other wells in the nest are 10N04E27R002,3M. DWR surveyed site, new elevation reflects surveyed results in 1/14/15 Sacramento Valley NCRO Well Site Survey Report"
